rebalance_date,A_baseline|S100,A_baseline|S70+M30,A_baseline|S60+V40,A_baseline|S60+L40,A_baseline|S50+M30+V20,A_baseline|S50+M20+V30,A_baseline|S40+M30+V20+L10,A_baseline|S40+M20+V20+L20,A_baseline|S40+M40+V20,A_baseline|S30+M50+V20,A_baseline|S40+M20+V40,A_baseline|S33+M33+V34,B_conf_weighted|S100,B_conf_weighted|S70+M30,B_conf_weighted|S60+V40,B_conf_weighted|S60+L40,B_conf_weighted|S50+M30+V20,B_conf_weighted|S50+M20+V30,B_conf_weighted|S40+M30+V20+L10,B_conf_weighted|S40+M20+V20+L20,B_conf_weighted|S40+M40+V20,B_conf_weighted|S30+M50+V20,B_conf_weighted|S40+M20+V40,B_conf_weighted|S33+M33+V34,C_shock_filter|S100,C_shock_filter|S70+M30,C_shock_filter|S60+V40,C_shock_filter|S60+L40,C_shock_filter|S50+M30+V20,C_shock_filter|S50+M20+V30,C_shock_filter|S40+M30+V20+L10,C_shock_filter|S40+M20+V20+L20,C_shock_filter|S40+M40+V20,C_shock_filter|S30+M50+V20,C_shock_filter|S40+M20+V40,C_shock_filter|S33+M33+V34,D_sector_neutral|S100,D_sector_neutral|S70+M30,D_sector_neutral|S60+V40,D_sector_neutral|S60+L40,D_sector_neutral|S50+M30+V20,D_sector_neutral|S50+M20+V30,D_sector_neutral|S40+M30+V20+L10,D_sector_neutral|S40+M20+V20+L20,D_sector_neutral|S40+M40+V20,D_sector_neutral|S30+M50+V20,D_sector_neutral|S40+M20+V40,D_sector_neutral|S33+M33+V34,E_all_improvements|S100,E_all_improvements|S70+M30,E_all_improvements|S60+V40,E_all_improvements|S60+L40,E_all_improvements|S50+M30+V20,E_all_improvements|S50+M20+V30,E_all_improvements|S40+M30+V20+L10,E_all_improvements|S40+M20+V20+L20,E_all_improvements|S40+M40+V20,E_all_improvements|S30+M50+V20,E_all_improvements|S40+M20+V40,E_all_improvements|S33+M33+V34,F_vol_target|S100,F_vol_target|S70+M30,F_vol_target|S60+V40,F_vol_target|S60+L40,F_vol_target|S50+M30+V20,F_vol_target|S50+M20+V30,F_vol_target|S40+M30+V20+L10,F_vol_target|S40+M20+V20+L20,F_vol_target|S40+M40+V20,F_vol_target|S30+M50+V20,F_vol_target|S40+M20+V40,F_vol_target|S33+M33+V34,G_vix_filter|S100,G_vix_filter|S70+M30,G_vix_filter|S60+V40,G_vix_filter|S60+L40,G_vix_filter|S50+M30+V20,G_vix_filter|S50+M20+V30,G_vix_filter|S40+M30+V20+L10,G_vix_filter|S40+M20+V20+L20,G_vix_filter|S40+M40+V20,G_vix_filter|S30+M50+V20,G_vix_filter|S40+M20+V40,G_vix_filter|S33+M33+V34
2025-12-26,-0.005976,-0.010855,-0.009863,-0.007223,-0.016923,-0.020006,-0.011105,-0.01338,-0.012451,-0.011394,-0.020582,-0.013604,-0.004977,-0.010388,-0.009863,-0.007223,-0.016857,-0.021419,-0.011371,-0.01338,-0.013151,-0.011394,-0.020582,-0.013604,-0.003986,-0.010444,-0.008982,-0.0002700000000000003,-0.016018,-0.016198,-0.009995,-0.01205,-0.011483,-0.011394,-0.017556,-0.013549,-0.0006240000000000003,-0.0018419999999999999,-0.006069,-0.0015120000000000003,-0.006272,-0.012276,-0.008218,-0.003997,-0.011763000000000001,-0.009187,-0.014752,-0.016982999999999998,-0.0015630000000000006,-0.002488,-0.004073,0.0001349999999999997,-0.0050290000000000005,-0.011033000000000001,-0.004989,-0.006272,-0.006125,-0.0085,-0.011065,-0.01405,-0.005491,-0.013192,-0.009784000000000001,-0.004331,-0.016206,-0.014457,-0.016217,-0.013442,-0.015396,-0.015084,-0.017216,-0.013259,-0.005976,-0.010855,-0.009863,-0.007223,-0.016923,-0.020006,-0.011105,-0.01338,-0.012451,-0.011394,-0.020582,-0.013604
2025-12-30,0.012511999999999999,0.015288,-0.008192,-0.0012970000000000002,0.009377,0.0034399999999999995,0.008586,-0.0032509999999999995,0.0075580000000000005,0.007983,-0.0043230000000000005,0.008522,0.010759,0.015288,-0.008192,-0.0025009999999999998,0.009377,0.00344,0.008586,-0.0032509999999999995,0.0075580000000000005,0.008221,-0.0043230000000000005,0.008522,0.01198,0.017949,-0.008043999999999999,-0.0012970000000000002,0.009377,0.0034399999999999995,0.008586,-0.002721,0.0075580000000000005,0.007983,-0.004323,0.008522,0.011023999999999999,0.013217,0.001978,-0.005741,0.007126,0.008151,0.003001,-0.004542,0.010201,0.01579,0.001818,0.006938,0.011023999999999999,0.015912,0.0036470000000000005,-0.005741,0.008111,0.0073609999999999995,0.007161000000000001,-0.004542,0.010349,0.01579,0.002724,0.006938,0.011562999999999999,0.010844,-0.012101,-0.004981,0.009994000000000001,0.003831,0.008304,-0.002208999999999999,0.009397,0.008775,-0.008432,0.006621,0.012511999999999999,0.015288,-0.008192,-0.0012970000000000002,0.009377,0.0034399999999999995,0.008586,-0.0032509999999999995,0.0075580000000000005,0.007983,-0.0043230000000000005,0.008522
2026-01-01,-0.009703999999999999,0.017389,-0.037031999999999995,-0.020844,0.015784,-0.016235,0.0038109999999999975,-0.013068000000000001,0.011224,0.009099999999999999,-0.012653999999999999,0.006786,0.0009680000000000018,0.017388999999999998,-0.037031999999999995,-0.020844,0.015784,-0.018013,0.0038109999999999993,-0.006912,0.011224,0.009099999999999999,-0.012654,0.006786,-0.009703999999999999,0.017389,-0.037031999999999995,-0.020844,0.015784,-0.018012999999999998,0.010573999999999998,-0.013068,0.011224,0.009099999999999999,-0.012654,0.006786,-0.002229,0.018686,-0.026334,-0.015063,0.015333,-0.010033999999999998,0.0032909999999999992,-0.003818,0.017832999999999998,0.010572999999999999,-0.023301,0.014112999999999999,-0.004593999999999999,0.018685999999999998,-0.026334,-0.015062999999999998,0.015333,-0.014229,0.003290999999999999,-0.014523000000000001,0.017832999999999998,0.010572999999999999,-0.023301,0.014113,-0.009448,0.013152,-0.026457,-0.015821,0.017973,-0.0022499999999999994,0.0032579999999999983,-0.013416,0.015071,0.013674999999999998,-0.015818,0.00011000000000000029,-0.009703999999999999,0.017389,-0.037031999999999995,-0.020844,0.015784,-0.016235,0.0038109999999999975,-0.013068000000000001,0.011224,0.009099999999999999,-0.012653999999999999,0.006786
2026-01-05,-0.009238999999999999,-0.001499,-0.031724999999999996,0.012946000000000001,-0.0006119999999999994,-0.018177,0.001198,-0.0011919999999999995,0.0011980000000000003,-0.00515,-0.028267,-0.011852,-0.009238999999999999,-0.0014990000000000003,-0.031724999999999996,0.015392,-0.000611999999999999,-0.021226,0.001198000000000001,-0.0031249999999999997,0.0011980000000000003,-0.00515,-0.025625000000000002,-0.012294000000000001,-0.008152,0.001627,-0.027458,0.016042,-0.0034929999999999996,-0.018626,0.00018400000000000014,-0.0016609999999999993,-0.009875,-0.006959999999999999,-0.028616,-0.017533,-0.008245999999999998,-0.0035499999999999998,-0.013169,0.01118,-0.0043019999999999985,-0.009931999999999998,0.003923,0.0002680000000000011,0.0023180000000000006,-0.0044480000000000006,-0.015387999999999997,-0.0104,-0.008756,0.0003200000000000004,-0.01788,0.011494,-0.002262999999999999,-0.006710999999999998,0.0018420000000000012,0.0005020000000000003,-0.0038329999999999987,-0.007363000000000001,-0.011671999999999998,-0.012204,-0.002563,-0.0029100000000000007,-0.032264,0.015748,-0.005694,-0.009501999999999998,-0.004152000000000001,0.0018169999999999998,-0.00037200000000000004,-0.004345000000000001,-0.014887999999999998,-0.010598999999999999,-0.009238999999999999,-0.001499,-0.031724999999999996,0.012946000000000001,-0.0006119999999999994,-0.018177,0.001198,-0.0011919999999999995,0.0011980000000000003,-0.00515,-0.028267,-0.011852
2026-01-07,-0.011677,0.009751,-0.009336,-0.005032999999999999,0.011371000000000001,-0.0015090000000000004,0.014083,0.0020150000000000007,0.015120000000000001,0.023206,-0.005416,0.0069830000000000005,-0.0019360000000000002,0.009751,-0.009336,-0.005032999999999999,0.011371000000000001,-0.0015090000000000004,0.014083,0.0060950000000000015,0.012490000000000001,0.023206,-0.010162999999999998,0.0069830000000000005,-0.008572,0.009811,-0.007699000000000001,-0.007108,0.012816000000000001,-0.008012,0.014703,-0.0010229999999999996,0.012490000000000001,0.020645,-0.009921,0.006048,-0.016724,-0.0022669999999999995,-0.007219,-0.008991,0.013829000000000001,-0.010424,0.013278,-0.009401999999999999,0.010043,0.011056000000000002,-0.006626999999999999,0.0015409999999999998,-0.018009,0.0006900000000000009,-0.018156000000000002,-0.011615,0.0028480000000000003,-0.012372,0.000331000000000001,-0.013199,0.010885,0.008648000000000001,-0.0146,0.005496,-0.004546,0.015323,-0.011179,-0.0041740000000000015,0.009138,0.006714,0.002032000000000001,6.60000000000003e-05,0.014152,0.012650000000000002,0.0035750000000000005,0.011415000000000002,-0.011677,0.009751,-0.009336,-0.005032999999999999,0.011371000000000001,-0.0015090000000000004,0.014083,0.0020150000000000007,0.015120000000000001,0.023206,-0.005416,0.0069830000000000005
2026-01-09,-0.011066000000000001,-0.005250000000000001,-0.006485,-0.011956999999999999,-0.0014990000000000003,-0.012461999999999999,-0.0056170000000000005,-0.01406,-0.005564,-0.007874,-0.016919,-0.007797999999999999,-0.011814999999999999,-0.0052499999999999995,-0.00652,-0.01222,-0.0014990000000000008,-0.010109,-0.002853,-0.0064269999999999996,-0.007762,-0.006555000000000001,-0.016919,-0.007797999999999999,-0.009832,-0.0047,-0.006688000000000001,-0.012962000000000001,-0.0008670000000000006,-0.010144,-0.005617,-0.008558,-0.005564,-0.007874,-0.016287,-0.007798000000000001,-0.018864,-0.005467,-0.0033360000000000004,-0.012106000000000002,-0.012469000000000001,-0.009001,-0.009078000000000001,-0.014701,-0.011621000000000001,-0.011794,-0.012750000000000001,-0.012801,-0.006666999999999999,-0.005556,-0.0017760000000000002,-0.009611,-0.011431,-0.007451,-0.011705,-0.010573,-0.009065000000000002,-0.011794,-0.011196,-0.008537,-0.006899000000000001,-0.0014910000000000006,-0.01549,-0.009589999999999998,-0.01263,-0.016307000000000002,-0.016696,-0.013642000000000001,-0.012031,-0.014168,-0.022038000000000002,-0.0037530000000000003,-0.011066000000000001,-0.005250000000000001,-0.006485,-0.011956999999999999,-0.0014990000000000003,-0.012461999999999999,-0.0056170000000000005,-0.01406,-0.005564,-0.007874,-0.016919,-0.007797999999999999
2026-01-13,0.008566,0.010292,0.0028789999999999996,-0.009229000000000001,0.011800000000000001,0.006103000000000001,0.00219,-0.002401,0.008041000000000001,0.014388000000000001,0.004248,0.009847999999999999,-0.0006519999999999996,0.012343999999999999,0.0028789999999999996,-0.006229,0.011800000000000001,0.008963,0.0025940000000000004,-0.0024010000000000004,0.007215,0.014388000000000001,0.004248,0.013345,0.007229,0.014029,0.005134000000000001,-0.011964,0.016684,0.008132,0.002190000000000001,-0.0033309999999999998,0.009510000000000001,0.005776,0.001248,0.014741,0.016148,0.017966,0.015224000000000001,0.002358,0.016402,0.013698000000000002,0.007194000000000001,0.0057469999999999995,0.01144,0.015548000000000001,0.010384000000000001,0.012845,0.019259000000000002,0.020804,0.013704000000000001,0.0006749999999999998,0.017891,0.020979,0.013715000000000001,0.010828,0.016934,0.011092000000000001,0.008359,0.020459,0.002103,0.010413,0.012072000000000001,-0.006817,0.0033740000000000007,0.008444,0.000617000000000001,-0.009703,0.003778,0.008177,0.007632,0.0009640000000000004,0.008566,0.010292,0.0028789999999999996,-0.009229000000000001,0.011800000000000001,0.006103000000000001,0.00219,-0.002401,0.008041000000000001,0.014388000000000001,0.004248,0.009847999999999999
2026-01-15,-0.026147,0.0050799999999999994,-0.034375,-0.010606,0.0024800000000000004,-0.019484,0.013519,0.0055780000000000005,0.019552,0.037676,-0.014286,0.004196999999999999,-0.023342,0.0038649999999999995,-0.033645,-0.007508,0.006284,-0.013753,0.013519,0.005165000000000001,0.026043,0.037676,-0.014286,0.004468,-0.031428,-0.0011799999999999992,-0.034817,-0.008886999999999999,-0.006804,-0.027971,0.006165000000000001,-0.0001249999999999988,0.015649,0.033773,-0.018114,0.0034809999999999997,-0.009002,0.0010249999999999999,-0.026636999999999997,0.0033370000000000006,-0.002757,-0.013819999999999999,-0.0018010000000000003,-0.009493,0.010409,0.019022,-0.010631,0.008356,-0.009902000000000001,-0.00724,-0.029658999999999998,-0.0017329999999999993,-0.007147,-0.014022,-0.008799000000000001,-0.009616,0.0020729999999999998,0.020378,-0.010853999999999999,0.003602999999999999,-0.015369,0.0005450000000000001,-0.036422,-0.011559,0.0028989999999999997,-0.013709,0.0016930000000000003,0.0033890000000000005,0.013728,0.022469,-0.004702000000000001,0.004288999999999999,-0.026147,0.0050799999999999994,-0.034375,-0.010606,0.0024800000000000004,-0.019484,0.013519,0.0055780000000000005,0.019552,0.037676,-0.014286,0.004196999999999999
2026-01-19,-0.021384,-0.02603,-0.029824,0.002484000000000001,-0.032354,-0.040618,-0.039171,-0.015308,-0.033736,-0.022210999999999998,-0.037709,-0.030544,-0.01989,-0.02603,-0.029915,0.002414000000000001,-0.034375,-0.040618,-0.039171,-0.016385,-0.032848999999999996,-0.022210999999999998,-0.039401,-0.030544,-0.020257,-0.036495,-0.031318,0.0024840000000000005,-0.032354,-0.032806,-0.039171,-0.017614,-0.033736,-0.022210999999999998,-0.037709,-0.030543999999999998,-0.012235,-0.021152999999999998,-0.022484,0.0024830000000000004,-0.026109,-0.034776,-0.025016,-0.017758,-0.028989,-0.024,-0.03737,-0.027461,-0.019569,-0.021152999999999998,-0.022484,0.004898000000000001,-0.026109,-0.034776,-0.023816999999999998,-0.017758,-0.028989,-0.024,-0.03737,-0.03407,-0.014934,-0.028325,-0.034455,-0.002042,-0.032925,-0.030098,-0.031384,-0.018902000000000002,-0.030853,-0.03393,-0.032818,-0.031816,-0.021384,-0.02603,-0.029824,0.002484000000000001,-0.032354,-0.040618,-0.039171,-0.015308,-0.033736,-0.022210999999999998,-0.037709,-0.030544
2026-01-21,0.0069,0.0014659999999999999,-0.000354000000000001,0.007235999999999999,-0.002708,0.0016430000000000006,0.005002999999999999,0.005011,0.00039499999999999995,0.00023199999999999957,-0.0014070000000000007,-0.008652,0.002208999999999999,0.001465999999999999,0.004003999999999999,0.0072359999999999985,-0.002708,-0.004829,0.0008869999999999998,0.005011,0.00039499999999999995,0.00023199999999999957,-0.008324,-0.009325,0.0008280000000000002,-0.006154,-0.0021480000000000015,0.009792,-0.005749999999999999,-0.007915,0.0003679999999999994,0.008327,-0.003029,-0.0031920000000000004,-0.009441,-0.010102,0.006063000000000001,-0.0037659999999999994,0.010827,0.004666999999999999,-0.0018639999999999996,-0.000465000000000001,0.001573999999999999,0.006968,-0.007030999999999999,-0.006555999999999999,-0.004531,-0.007726,-0.0041140000000000005,0.0016419999999999994,0.007929,0.008395999999999999,0.0019209999999999995,-0.0002940000000000004,0.00019899999999999942,0.003282999999999999,-0.004314000000000001,-0.001444,-0.0027019999999999995,-0.011047,0.010489,-0.0057269999999999995,0.006723,0.014408,0.00302,0.0028799999999999993,-0.0009150000000000009,0.0039059999999999997,-0.003925000000000001,-0.006547,-0.0029760000000000003,-0.005927999999999999,0.0069,0.0014659999999999999,-0.000354000000000001,0.007235999999999999,-0.002708,0.0016430000000000006,0.005002999999999999,0.005011,0.00039499999999999995,0.00023199999999999957,-0.0014070000000000007,-0.008652
2026-01-23,-0.035813,-0.015378000000000001,-0.040443,-0.024466,-0.027419,-0.045861,-0.020574,-0.017077,0.021011000000000002,0.015429000000000002,-0.015925,0.0008459999999999997,-0.036207,-0.015377999999999998,-0.040443,-0.024466,-0.027419,-0.046496,-0.029997,0.011429,0.021011000000000002,0.015429000000000002,-0.015925,0.005516999999999999,-0.0018659999999999996,0.016392,-0.016739,0.004895000000000001,-0.0025890000000000006,-0.016897000000000002,0.00848,0.010383,0.021011000000000002,0.019238,-0.01584,0.0018919999999999994,-0.013406000000000001,0.00238,-0.013775,0.003756999999999999,0.0045130000000000005,-0.008254000000000001,0.0011660000000000004,0.0014720000000000002,-0.0007999999999999995,0.009798000000000001,-0.012599,-0.011964,-0.013406,-0.0029939999999999993,-0.016016000000000002,0.004549999999999999,-0.004344000000000001,-0.011717000000000002,0.0011659999999999995,0.004208,0.002783,0.009798000000000001,-0.009863,-0.012777000000000002,-0.037249000000000004,-0.018559999999999997,-0.014251000000000002,-0.024988,-0.033761,-0.0075060000000000005,-0.029824,-0.027499,-0.005460999999999999,0.009587,-0.016723000000000002,0.007365999999999999,-0.035813,-0.015378000000000001,-0.040443,-0.024466,-0.027419,-0.045861,-0.020574,-0.017077,0.021011000000000002,0.015429000000000002,-0.015925,0.0008459999999999997
2026-01-27,0.025313,0.032368,0.0075769999999999995,0.013268,0.018222000000000002,0.012907,0.019032999999999998,0.013726,0.014252999999999998,0.012931999999999999,0.0018879999999999997,0.005487999999999999,0.025313,0.032368,0.007576999999999999,0.013268,0.018222,0.012907,0.019032999999999998,0.013726,0.014253,0.012931999999999999,0.0018879999999999997,0.005209999999999999,0.02231,0.032368,0.006719999999999999,0.021214,0.025668,0.017552,0.019032999999999998,0.014072999999999999,0.014252999999999998,0.013007,-8.90000000000001e-05,0.005487999999999999,0.016568,0.01759,0.002635,0.003925,0.019859,0.010078,0.016583,0.011689,0.004656,0.019705,0.0003059999999999994,0.004707,0.015096999999999998,0.026314,0.0026349999999999993,0.013552999999999999,0.023237,0.014723,0.026556999999999997,0.023139,0.016104,0.014917999999999999,0.00030600000000000007,0.004707,0.019221,0.02863,-0.0008790000000000002,0.0027790000000000002,0.016442000000000002,0.010013,0.011878,0.00042599999999999865,0.000535,0.008614,0.0018059999999999999,0.006038999999999999,0.025313,0.032368,0.0075769999999999995,0.013268,0.018222000000000002,0.012907,0.019032999999999998,0.013726,0.014252999999999998,0.012931999999999999,0.0018879999999999997,0.005487999999999999
2026-01-29,0.012111,-0.012949,0.017894,0.0010529999999999992,-0.011362000000000002,0.006156999999999999,-0.013259000000000003,-0.022609,-0.011840000000000002,-0.021224,0.011809,-0.0012210000000000033,0.005473,-0.011529999999999999,0.017894,0.0010530000000000001,-0.011158,0.011918,-0.013259000000000002,-0.020193000000000003,-0.01184,-0.021224000000000003,0.011809,-0.001221000000000003,0.0032760000000000003,-0.019769000000000002,0.018167,-0.01031,-0.008661000000000002,-0.010001000000000003,-0.020577,-0.019848,-0.0062020000000000035,-0.018724,0.009545999999999999,-0.00046600000000000135,-0.0010709999999999997,-0.017711,0.007333,-0.012367999999999999,-0.029225,0.0088,-0.022756000000000002,-0.013503,-0.0036060000000000007,-0.011996000000000003,0.006226999999999999,0.0013659999999999972,0.008044,-0.027573,0.004316999999999999,-0.017342,-0.015706,-0.0036880000000000016,-0.021833,-0.014085,-0.012614,-0.010475000000000002,0.007731999999999998,-0.010664000000000002,0.008960000000000001,-0.021977000000000003,0.016278,-0.014954,-0.010068000000000004,-0.004771000000000001,-0.014975000000000002,-0.017607,0.0009989999999999986,-0.010114000000000001,0.005973999999999999,-0.004392000000000002,0.012111,-0.012949,0.017894,0.0010529999999999992,-0.011362000000000002,0.006156999999999999,-0.013259000000000003,-0.022609,-0.011840000000000002,-0.021224,0.011809,-0.0012210000000000033
2026-02-02,0.013598,0.005299,0.058575,-0.05524,0.032964,0.07513500000000001,0.019341,0.01942,0.006997,-0.003841999999999998,0.081465,0.049254,0.055852,-0.006787999999999999,0.072586,-0.05534,0.032964,0.079208,0.020667000000000005,0.0020870000000000007,0.0069970000000000015,-0.007023,0.083117,0.05223,0.015722,0.0019300000000000012,0.058575,-0.046230999999999994,0.032304,0.067299,0.008922000000000003,0.010548000000000002,-0.007927999999999998,-0.013907,0.07252800000000001,0.045181,-0.00563,0.0005069999999999992,0.054859,-0.044308,0.018025,0.043155,0.015476,0.0025740000000000025,0.011413000000000001,0.000519000000000001,0.052903000000000006,0.029406,-0.0013949999999999987,-0.007094,0.051315,-0.029960999999999998,0.013213,0.03833,0.010546000000000002,-0.006619999999999998,-0.0011480000000000001,-0.011428999999999998,0.064002,0.046535,-0.015077,0.008245,0.059203,-0.035661,0.040265,0.045163,0.020951,0.020782000000000002,0.039455,0.009625000000000002,0.070654,0.045478000000000005,0.013598,0.005299,0.058575,-0.05524,0.032964,0.07513500000000001,0.019341,0.01942,0.006997,-0.003841999999999998,0.081465,0.049254
2026-02-04,-0.003829000000000001,0.024524999999999998,-0.017398,0.023583999999999997,0.027244,0.005148999999999999,0.026997,0.019491,0.034442,0.030595,0.0003330000000000004,0.013044,-0.005949000000000001,0.025078,-0.017398,0.024502,0.030702,0.005149,0.034627,0.02505,0.034442,0.030595,0.0003330000000000004,0.013044,0.006392,0.023544,-0.021646000000000002,0.021796,0.0254,0.008317999999999999,0.026418,0.024459,0.034442,0.028207999999999997,0.00033299999999999953,0.013044,-0.004939000000000001,0.02149,-0.00494,0.0056,0.009218,0.009431,0.021925,0.014199999999999999,0.025054,0.033503,0.008239999999999999,0.01726,0.007910999999999998,0.022201,-0.006437999999999999,0.007697999999999998,0.009995,0.015182000000000001,0.02025,0.015817,0.029865,0.033503,0.004326,0.014273000000000001,-0.007004000000000001,0.023254999999999998,-0.010374,0.011531,0.003889000000000001,0.001885,0.016887,0.010896,0.020826,0.037981,0.0032,0.012237,-0.003829000000000001,0.024524999999999998,-0.017398,0.023583999999999997,0.027244,0.005148999999999999,0.026997,0.019491,0.034442,0.030595,0.0003330000000000004,0.013044
2026-02-06,0.010693000000000001,-0.0069770000000000006,0.007085,-0.011372,-0.014392,-0.013121999999999998,-0.011770000000000001,-0.010358000000000001,-0.007349,-0.012849,-0.011248,-0.018187,0.008753,-0.013117,0.0024940000000000006,-0.009638,-0.014391999999999999,-0.013121999999999998,-0.011770000000000001,-0.0216,-0.012317000000000002,-0.012849,-0.011248,-0.018187,0.009902000000000001,-0.014694,0.007085,-0.011372,-0.014591999999999999,-0.013121999999999998,-0.010754,-0.010358000000000001,-0.007349,-0.012849,-0.011248000000000001,-0.017047,0.007461000000000001,-0.005642,0.014308000000000001,-0.00995,-0.0017300000000000009,0.0017660000000000006,-0.004265999999999999,-0.016509,-0.015871999999999997,-0.011581,0.005756000000000001,-0.013134,0.0053370000000000015,-0.0056419999999999994,0.014261,-0.00995,-0.0025169999999999993,-0.008191,-0.008645,-0.010117999999999999,-0.019182,-0.011580999999999998,0.005756000000000001,-0.007056999999999999,0.004442,-0.0007749999999999992,-0.0017759999999999994,-0.004416,-0.018765,-0.016905,-0.014441,-0.007436,-0.010852,-0.0055000000000000005,-0.00813,-0.015804,0.010693000000000001,-0.0069770000000000006,0.007085,-0.011372,-0.014392,-0.013121999999999998,-0.011770000000000001,-0.010358000000000001,-0.007349,-0.012849,-0.011248,-0.018187
2026-02-10,0.004265,0.011143,0.010492999999999999,0.016066,0.009477,0.014471999999999997,0.009288,0.002014999999999999,0.023521999999999998,0.033839,0.020094999999999995,0.008121999999999999,-0.009701,0.020727,0.011013999999999998,0.016066,0.010938,0.014934999999999999,0.013492,0.002014999999999999,0.026225,0.033839,0.019891,0.008121999999999999,-0.0011810000000000015,0.02194,0.013145999999999998,0.021076,0.004495999999999998,0.012129999999999998,0.017761,0.013199,0.019853,0.032949,0.017071,0.008121999999999999,-0.009197,0.020536,0.0003509999999999989,-0.007432,0.02657,0.008055999999999999,0.025911,0.0017529999999999994,0.024357,0.025518,0.0056819999999999996,0.012417999999999998,0.006566999999999999,0.01574,-0.01907,-0.001849,0.019711999999999997,0.011339999999999998,0.02342,0.012931,0.026396,0.021642,0.006548999999999998,0.006933999999999998,0.027592,0.036348,0.001343999999999998,-0.0027609999999999974,0.036917,0.023551,0.024159,0.026082,0.037728,0.036346,0.018174,0.028581,0.004265,0.011143,0.010492999999999999,0.016066,0.009477,0.014471999999999997,0.009288,0.002014999999999999,0.023521999999999998,0.033839,0.020094999999999995,0.008121999999999999
2026-02-12,-0.013711000000000001,-0.017549,-0.015186,-0.031268000000000004,-0.006790999999999999,-0.013969,-0.008445,-0.024542,-0.006268,-0.0030619999999999996,-0.008603999999999999,0.003962,-0.013711000000000001,-0.014339,-0.015186,-0.031268000000000004,-0.0007519999999999996,-0.013968999999999999,-0.008061,-0.019718,-0.006268,-0.0030619999999999996,-0.005925999999999998,0.003962,-0.013898999999999998,-0.015552,-0.015203999999999999,-0.027668,-0.00808,-0.009819,-0.005301999999999999,-0.025291,0.0033280000000000002,-0.000281,-0.011642,0.007485,-0.018116,-0.009635999999999999,-0.014234,-0.022237,-0.017731999999999998,-0.016796,-0.006882,-0.026041,-0.0021800000000000005,-0.003097999999999999,-0.016537,-0.009524,-0.013590999999999999,-0.010948,-0.012799999999999999,-0.021803,-0.011111,-0.008302,-0.009146,-0.014435,0.0020339999999999994,0.0067740000000000005,-0.010773,-0.006409999999999999,-0.010690999999999999,-0.019938,-0.005196000000000001,-0.022104000000000002,-0.00743,-0.0005679999999999997,-0.012656,-0.019345,-0.005976,0.003012000000000001,-0.003651999999999998,0.0020290000000000004,-0.013711000000000001,-0.017549,-0.015186,-0.031268000000000004,-0.006790999999999999,-0.013969,-0.008445,-0.024542,-0.006268,-0.0030619999999999996,-0.008603999999999999,0.003962
2026-02-16,0.003211,-9.000000000000761e-06,-0.012217,0.015144,-0.003425,-0.006342,0.0006279999999999992,0.002745,0.0007869999999999993,0.0014949999999999998,-0.009106,-0.0038760000000000005,0.002246999999999999,-9.000000000000761e-06,-0.012217,0.014164,-0.003425000000000001,-0.006835000000000001,0.000627999999999999,0.002293,0.0007869999999999993,0.0014949999999999998,-0.009106,-0.0038760000000000005,0.000807,-9.000000000000761e-06,-0.013587000000000002,0.015144,-0.0015240000000000002,-0.003094000000000001,0.001471999999999999,0.002745,-0.00289,0.00012499999999999968,-0.009106,0.0008699999999999991,0.005150999999999999,0.004320999999999999,-0.0005770000000000004,0.0074540000000000006,0.0031539999999999993,-0.0012410000000000008,0.003519,-0.004092,0.004743,0.0002149999999999997,-0.004763000000000001,0.007136999999999999,-0.0021629999999999996,-0.0014100000000000004,-0.0005770000000000008,0.011165,0.0031539999999999993,-0.0012410000000000008,0.003518999999999999,-0.004092,0.002702,0.0038469999999999997,-0.004798000000000001,0.00021199999999999952,-7.000000000000062e-05,0.00027699999999999947,-0.003568000000000001,0.0006869999999999992,0.00020099999999999957,-0.0008369999999999999,-0.0017110000000000007,-0.005358,0.0032639999999999995,0.003096,-0.008613,-0.0006780000000000007,0.003211,-9.000000000000761e-06,-0.012217,0.015144,-0.003425,-0.006342,0.0006279999999999992,0.002745,0.0007869999999999993,0.0014949999999999998,-0.009106,-0.0038760000000000005
2026-02-18,-0.0046029999999999995,0.014289000000000001,0.005537,-0.0032949999999999993,0.012088000000000002,0.010599,0.012254,0.010457000000000001,0.016651,0.011957,0.016795,0.013838,-0.004602999999999999,0.014289000000000001,0.0024460000000000007,-0.0032949999999999993,0.013942,0.011844,0.012254000000000001,0.011909,0.016651,0.011957,0.016795,0.013838,-0.0046029999999999995,0.008709,0.005537,-0.0032949999999999993,0.012142,0.011053,0.011398,0.009965,0.016651,0.011957,0.013973000000000001,0.013838,-0.002091999999999999,-0.0019939999999999992,0.00037900000000000086,-0.004940999999999999,0.009895000000000001,0.005191,0.010313000000000001,0.006028000000000001,0.007629,0.012424000000000001,0.005455000000000001,0.004734,-0.0017369999999999998,-0.0007529999999999994,-0.002218,-0.007571999999999999,0.005941000000000001,0.002405000000000001,0.007683000000000001,0.002843000000000001,0.007137,0.011932000000000002,0.003510000000000001,0.006363000000000001,-0.0027329999999999998,0.015128,0.011056,-0.006471,0.015625,0.012609,0.012136000000000001,0.009265,0.009339,0.013437,0.009559,0.014068,-0.0046029999999999995,0.014289000000000001,0.005537,-0.0032949999999999993,0.012088000000000002,0.010599,0.012254,0.010457000000000001,0.016651,0.011957,0.016795,0.013838
